""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"label"
"9559269"	0.506666666666667	0.653333333333333	0.506666666666667	0.133333333333333	0	0.146666666666667	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559270"	0.4	1	0.4	0	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559271"	0.437837837837838	1.17477477477477	0.145945945945946	0.216216216216216	0.0216216216216216	0.0018018018018018	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559273"	0.306134969325153	0.649079754601227	0.525766871165644	0.474846625766871	0.0361963190184049	0.00306748466257669	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559284"	0.394805194805195	0.606493506493507	0.387012987012987	0.309090909090909	0.264935064935065	0.0142857142857143	0.00909090909090909	0.0103896103896104	0.0025974025974026	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559285"	0.4	0.685333333333333	0.474666666666667	0.373333333333333	0.0506666666666667	0.00533333333333333	0.008	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559299"	0.433333333333333	0.861111111111111	0.414814814814815	0.227777777777778	0.05	0.0037037037037037	0.0037037037037037	0.0037037037037037	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559300"	0.6	0.8	0	0.2	0.2	0	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559324"	0.2	1.4	0.2	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559325"	0.316981132075472	0.60377358490566	0.352830188679245	0.424528301886792	0.19811320754717	0.0509433962264151	0.00943396226415094	0.0188679245283019	0.0207547169811321	0.00188679245283019	0	0	0	0	0	1e-05	"c"
